event_slug,timestamp_ms,timestamp_iso,timestamp_est,event_type,price,size,size_change,side,best_bid,best_ask,is_winning_token,outcome,time_since_ticker_change_ms,ticker_changed_recently,old_tick_size,new_tick_size,market_resolved,error_message,raw_slug,condition_id,token_id
sol-15min-up-or-down-2026-02-24-17:45,1771972369973,2026-02-24 22:32:49,2026-02-24 17:32:49,market_open,,,,,,,false,Up,,false,,,false,,sol-updown-15m-1771973100,0x3bfdee24017ad142b6520af357b87d7c204dbcae358d340c4dc71ca4105c014a,33921711297160449558201297771407044533073883508820024214448736818108727837920
sol-15min-up-or-down-2026-02-24-17:45,1771972369973,2026-02-24 22:32:49,2026-02-24 17:32:49,market_open,,,,,,,false,Down,,false,,,false,,sol-updown-15m-1771973100,0x3bfdee24017ad142b6520af357b87d7c204dbcae358d340c4dc71ca4105c014a,20494978682109880644668649917244112435263034474994876366773500284949430459260
btc-5min-up-or-down-2026-02-24-17:30,1771972387714,2026-02-24 22:33:07,2026-02-24 17:33:07,ask,0.99,12346.2,12346.2,ASK,0.93,0.95,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972388258,2026-02-24 22:33:08,2026-02-24 17:33:08,ask,0.99,12250.2,12.0,ASK,0.94,0.96,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972388602,2026-02-24 22:33:08,2026-02-24 17:33:08,ask,0.99,12260.2,10.0,ASK,0.94,0.96,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972389580,2026-02-24 22:33:09,2026-02-24 17:33:09,ask,0.99,12300.2,40.0,ASK,0.95,0.96,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972389764,2026-02-24 22:33:09,2026-02-24 17:33:09,ask,0.99,12305.2,5.0,ASK,0.95,0.96,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972391434,2026-02-24 22:33:12,2026-02-24 17:33:12,ask,0.99,12209.2,10.0,ASK,0.95,0.96,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972394093,2026-02-24 22:33:14,2026-02-24 17:33:14,ask,0.99,12207.2,10.0,ASK,0.95,0.97,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972396135,2026-02-24 22:33:16,2026-02-24 17:33:16,ask,0.99,12217.15,10.0,ASK,0.95,0.96,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972398466,2026-02-24 22:33:18,2026-02-24 17:33:18,ask,0.99,12227.15,10.0,ASK,0.95,0.96,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972399722,2026-02-24 22:33:19,2026-02-24 17:33:19,ask,0.99,12212.15,5.0,ASK,0.95,0.96,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972402974,2026-02-24 22:33:22,2026-02-24 17:33:22,ask,0.99,12203.15,11.0,ASK,0.94,0.95,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972404193,2026-02-24 22:33:24,2026-02-24 17:33:24,ask,0.99,12308.15,126.0,ASK,0.94,0.95,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972406817,2026-02-24 22:33:26,2026-02-24 17:33:26,ask,0.99,12263.15,5.0,ASK,0.95,0.96,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972407142,2026-02-24 22:33:27,2026-02-24 17:33:27,ask,0.99,12268.15,5.0,ASK,0.95,0.96,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972408275,2026-02-24 22:33:28,2026-02-24 17:33:28,ask,0.99,12273.15,5.0,ASK,0.96,0.97,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972408548,2026-02-24 22:33:28,2026-02-24 17:33:28,ask,0.99,12374.97,101.81999999999971,ASK,0.96,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972408874,2026-02-24 22:33:28,2026-02-24 17:33:28,ask,0.99,12384.97,10.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972410721,2026-02-24 22:33:30,2026-02-24 17:33:30,ask,0.99,12389.97,5.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972410839,2026-02-24 22:33:30,2026-02-24 17:33:30,ask,0.99,12584.97,195.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972412082,2026-02-24 22:33:32,2026-02-24 17:33:32,ask,0.99,12589.97,5.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972413941,2026-02-24 22:33:33,2026-02-24 17:33:33,ask,0.99,12694.97,110.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972415157,2026-02-24 22:33:35,2026-02-24 17:33:35,ask,0.99,7654.36,20.389999999999418,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972415900,2026-02-24 22:33:35,2026-02-24 17:33:35,ask,0.99,7664.42,10.0600000000004,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972417001,2026-02-24 22:33:37,2026-02-24 17:33:37,ask,0.99,7664.42,10.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
eth-5min-up-or-down-2026-02-24-17:30,1771972417270,2026-02-24 22:33:37,2026-02-24 17:33:37,ask,0.99,6295.0,6295.0,ASK,0.9,0.95,false,Down,-1,false,,,false,,eth-updown-5m-1771972200,0x80dffac6ae6527779a98fe2dfa3b4357620b44c2c037f96c34b31c8ff491faa0,43504813592491381910684639061407731796900724084438308707046610771583901885939
btc-5min-up-or-down-2026-02-24-17:30,1771972421956,2026-02-24 22:33:41,2026-02-24 17:33:41,ask,0.99,7622.3,10.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
eth-5min-up-or-down-2026-02-24-17:30,1771972423323,2026-02-24 22:33:43,2026-02-24 17:33:43,ask,0.99,6305.0,10.0,ASK,0.92,0.95,false,Down,-1,false,,,false,,eth-updown-5m-1771972200,0x80dffac6ae6527779a98fe2dfa3b4357620b44c2c037f96c34b31c8ff491faa0,43504813592491381910684639061407731796900724084438308707046610771583901885939
btc-5min-up-or-down-2026-02-24-17:30,1771972423686,2026-02-24 22:33:43,2026-02-24 17:33:43,ask,0.99,7603.3,39.88000000000011,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972424789,2026-02-24 22:33:44,2026-02-24 17:33:44,ask,0.99,7673.42,70.11999999999989,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972428793,2026-02-24 22:33:48,2026-02-24 17:33:48,ask,0.99,7673.39,9.970000000000255,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972428859,2026-02-24 22:33:48,2026-02-24 17:33:48,ask,0.99,7686.39,13.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
eth-5min-up-or-down-2026-02-24-17:30,1771972428946,2026-02-24 22:33:49,2026-02-24 17:33:49,ask,0.99,6356.0,61.0,ASK,0.93,0.95,false,Down,-1,false,,,false,,eth-updown-5m-1771972200,0x80dffac6ae6527779a98fe2dfa3b4357620b44c2c037f96c34b31c8ff491faa0,43504813592491381910684639061407731796900724084438308707046610771583901885939
sol-5min-up-or-down-2026-02-24-17:30,1771972428977,2026-02-24 22:33:49,2026-02-24 17:33:49,ask,0.99,1062.27,1062.27,ASK,0.93,0.95,false,Down,-1,false,,,false,,sol-updown-5m-1771972200,0x093002b455875a0b1907c3c0c4374620b5ef84302f57754d159b39289f220ce5,57946398475715334289746281793115051286409777313093265101156385996363586288750
eth-5min-up-or-down-2026-02-24-17:30,1771972429365,2026-02-24 22:33:49,2026-02-24 17:33:49,ask,0.99,1425.0,13.0,ASK,0.95,0.97,false,Down,-1,false,,,false,,eth-updown-5m-1771972200,0x80dffac6ae6527779a98fe2dfa3b4357620b44c2c037f96c34b31c8ff491faa0,43504813592491381910684639061407731796900724084438308707046610771583901885939
btc-5min-up-or-down-2026-02-24-17:30,1771972429526,2026-02-24 22:33:49,2026-02-24 17:33:49,ask,0.99,8011.39,325.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
eth-5min-up-or-down-2026-02-24-17:30,1771972430325,2026-02-24 22:33:52,2026-02-24 17:33:52,ask,0.99,1441.0,67.0,ASK,0.95,0.97,false,Down,-1,false,,,false,,eth-updown-5m-1771972200,0x80dffac6ae6527779a98fe2dfa3b4357620b44c2c037f96c34b31c8ff491faa0,43504813592491381910684639061407731796900724084438308707046610771583901885939
btc-5min-up-or-down-2026-02-24-17:30,1771972431921,2026-02-24 22:33:52,2026-02-24 17:33:52,ask,0.99,7956.39,5.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972432110,2026-02-24 22:33:52,2026-02-24 17:33:52,ask,0.99,7961.39,15.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972432785,2026-02-24 22:33:52,2026-02-24 17:33:52,ask,0.99,7966.39,5.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972432993,2026-02-24 22:33:53,2026-02-24 17:33:53,ask,0.99,7971.39,5.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
eth-5min-up-or-down-2026-02-24-17:30,1771972434344,2026-02-24 22:33:54,2026-02-24 17:33:54,ask,0.99,1475.12,85.11999999999989,ASK,0.95,0.97,false,Down,-1,false,,,false,,eth-updown-5m-1771972200,0x80dffac6ae6527779a98fe2dfa3b4357620b44c2c037f96c34b31c8ff491faa0,43504813592491381910684639061407731796900724084438308707046610771583901885939
btc-5min-up-or-down-2026-02-24-17:30,1771972434365,2026-02-24 22:33:54,2026-02-24 17:33:54,ask,0.99,7971.39,5.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
sol-5min-up-or-down-2026-02-24-17:30,1771972434662,2026-02-24 22:33:54,2026-02-24 17:33:54,ask,0.99,1048.27,12.539999999999964,ASK,0.96,0.97,false,Down,-1,false,,,false,,sol-updown-5m-1771972200,0x093002b455875a0b1907c3c0c4374620b5ef84302f57754d159b39289f220ce5,57946398475715334289746281793115051286409777313093265101156385996363586288750
btc-5min-up-or-down-2026-02-24-17:30,1771972435695,2026-02-24 22:33:55,2026-02-24 17:33:55,ask,0.99,7926.11,7.1899999999996,ASK,0.98,0.99,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
sol-5min-up-or-down-2026-02-24-17:30,1771972437305,2026-02-24 22:33:57,2026-02-24 17:33:57,ask,0.99,1123.27,75.0,ASK,0.96,0.97,false,Down,-1,false,,,false,,sol-updown-5m-1771972200,0x093002b455875a0b1907c3c0c4374620b5ef84302f57754d159b39289f220ce5,57946398475715334289746281793115051286409777313093265101156385996363586288750
btc-5min-up-or-down-2026-02-24-17:30,1771972437475,2026-02-24 22:33:57,2026-02-24 17:33:57,ask,0.99,7855.05,4.739999999999782,ASK,0.96,0.99,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972437525,2026-02-24 22:33:57,2026-02-24 17:33:57,ask,0.99,7870.05,15.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972437661,2026-02-24 22:33:57,2026-02-24 17:33:57,ask,0.99,7875.05,5.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
eth-5min-up-or-down-2026-02-24-17:30,1771972438306,2026-02-24 22:33:58,2026-02-24 17:33:58,ask,0.99,1670.12,195.0,ASK,0.95,0.97,false,Down,-1,false,,,false,,eth-updown-5m-1771972200,0x80dffac6ae6527779a98fe2dfa3b4357620b44c2c037f96c34b31c8ff491faa0,43504813592491381910684639061407731796900724084438308707046610771583901885939
btc-5min-up-or-down-2026-02-24-17:30,1771972439050,2026-02-24 22:33:59,2026-02-24 17:33:59,ask,0.99,7881.05,6.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
sol-5min-up-or-down-2026-02-24-17:30,1771972439724,2026-02-24 22:33:59,2026-02-24 17:33:59,ask,0.99,1128.73,15.460000000000036,ASK,0.96,0.97,false,Down,-1,false,,,false,,sol-updown-5m-1771972200,0x093002b455875a0b1907c3c0c4374620b5ef84302f57754d159b39289f220ce5,57946398475715334289746281793115051286409777313093265101156385996363586288750
btc-5min-up-or-down-2026-02-24-17:30,1771972443000,2026-02-24 22:34:03,2026-02-24 17:34:03,ask,0.99,7367.37,5.0,ASK,0.98,0.99,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972443012,2026-02-24 22:34:03,2026-02-24 17:34:03,ask,0.99,7462.37,95.0,ASK,0.97,0.99,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
eth-5min-up-or-down-2026-02-24-17:30,1771972444625,2026-02-24 22:34:04,2026-02-24 17:34:04,ask,0.99,1506.42,10.420000000000073,ASK,0.96,0.97,false,Down,-1,false,,,false,,eth-updown-5m-1771972200,0x80dffac6ae6527779a98fe2dfa3b4357620b44c2c037f96c34b31c8ff491faa0,43504813592491381910684639061407731796900724084438308707046610771583901885939
btc-5min-up-or-down-2026-02-24-17:30,1771972444812,2026-02-24 22:34:04,2026-02-24 17:34:04,ask,0.99,7366.24,189.88999999999942,ASK,0.98,0.99,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
sol-5min-up-or-down-2026-02-24-17:30,1771972446683,2026-02-24 22:34:06,2026-02-24 17:34:06,ask,0.99,1136.74,60.0,ASK,0.96,0.98,false,Down,-1,false,,,false,,sol-updown-5m-1771972200,0x093002b455875a0b1907c3c0c4374620b5ef84302f57754d159b39289f220ce5,57946398475715334289746281793115051286409777313093265101156385996363586288750
btc-5min-up-or-down-2026-02-24-17:30,1771972447144,2026-02-24 22:34:07,2026-02-24 17:34:07,ask,0.99,6425.28,90.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972447262,2026-02-24 22:34:07,2026-02-24 17:34:07,ask,0.99,6082.28,5.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972447510,2026-02-24 22:34:07,2026-02-24 17:34:07,ask,0.99,6084.28,2.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
btc-5min-up-or-down-2026-02-24-17:30,1771972447587,2026-02-24 22:34:07,2026-02-24 17:34:07,ask,0.99,6199.28,115.0,ASK,0.97,0.98,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
eth-5min-up-or-down-2026-02-24-17:30,1771972449076,2026-02-24 22:34:09,2026-02-24 17:34:09,ask,0.99,1264.42,10.0,ASK,0.92,0.96,false,Down,-1,false,,,false,,eth-updown-5m-1771972200,0x80dffac6ae6527779a98fe2dfa3b4357620b44c2c037f96c34b31c8ff491faa0,43504813592491381910684639061407731796900724084438308707046610771583901885939
sol-5min-up-or-down-2026-02-24-17:30,1771972450352,2026-02-24 22:34:10,2026-02-24 17:34:10,ask,0.99,993.74,9.0,ASK,0.92,0.97,false,Down,-1,false,,,false,,sol-updown-5m-1771972200,0x093002b455875a0b1907c3c0c4374620b5ef84302f57754d159b39289f220ce5,57946398475715334289746281793115051286409777313093265101156385996363586288750
eth-5min-up-or-down-2026-02-24-17:30,1771972450399,2026-02-24 22:34:10,2026-02-24 17:34:10,ask,0.99,1268.42,4.0,ASK,0.92,0.95,false,Down,-1,false,,,false,,eth-updown-5m-1771972200,0x80dffac6ae6527779a98fe2dfa3b4357620b44c2c037f96c34b31c8ff491faa0,43504813592491381910684639061407731796900724084438308707046610771583901885939
sol-5min-up-or-down-2026-02-24-17:30,1771972452188,2026-02-24 22:34:12,2026-02-24 17:34:12,ask,0.99,1032.74,48.0,ASK,0.91,0.96,false,Down,-1,false,,,false,,sol-updown-5m-1771972200,0x093002b455875a0b1907c3c0c4374620b5ef84302f57754d159b39289f220ce5,57946398475715334289746281793115051286409777313093265101156385996363586288750
eth-5min-up-or-down-2026-02-24-17:30,1771972452287,2026-02-24 22:34:12,2026-02-24 17:34:12,ask,0.99,999.22,11.0,ASK,0.9,0.96,false,Down,-1,false,,,false,,eth-updown-5m-1771972200,0x80dffac6ae6527779a98fe2dfa3b4357620b44c2c037f96c34b31c8ff491faa0,43504813592491381910684639061407731796900724084438308707046610771583901885939
sol-5min-up-or-down-2026-02-24-17:30,1771972452493,2026-02-24 22:34:12,2026-02-24 17:34:12,ask,0.99,1044.28,11.539999999999964,ASK,0.9,0.96,false,Down,-1,false,,,false,,sol-updown-5m-1771972200,0x093002b455875a0b1907c3c0c4374620b5ef84302f57754d159b39289f220ce5,57946398475715334289746281793115051286409777313093265101156385996363586288750
sol-5min-up-or-down-2026-02-24-17:30,1771972455323,2026-02-24 22:34:15,2026-02-24 17:34:15,ask,0.99,1075.74,48.460000000000036,ASK,0.89,0.9,false,Down,-1,false,,,false,,sol-updown-5m-1771972200,0x093002b455875a0b1907c3c0c4374620b5ef84302f57754d159b39289f220ce5,57946398475715334289746281793115051286409777313093265101156385996363586288750
eth-5min-up-or-down-2026-02-24-17:30,1771972455482,2026-02-24 22:34:15,2026-02-24 17:34:15,ask,0.99,1074.22,75.0,ASK,0.92,0.93,false,Down,-1,false,,,false,,eth-updown-5m-1771972200,0x80dffac6ae6527779a98fe2dfa3b4357620b44c2c037f96c34b31c8ff491faa0,43504813592491381910684639061407731796900724084438308707046610771583901885939
btc-5min-up-or-down-2026-02-24-17:30,1771972455576,2026-02-24 22:34:15,2026-02-24 17:34:15,ask,0.99,6071.38,5.0,ASK,0.83,0.92,false,Down,-1,false,,,false,,btc-updown-5m-1771972200,0x2730dddaf7b38da6dc830ee83bece8ddb1e7f8e31b47e5c211248ab8ad481126,77650804887744954942655408644757302133132275258181602233623266535751883662144
sol-5min-up-or-down-2026-02-24-17:30,1771972458612,2026-02-24 22:34:18,2026-02-24 17:34:18,ask,0.99,1006.25,21.50999999999999,ASK,0.82,0.9,false,Down,-1,false,,,false,,sol-updown-5m-1771972200,0x093002b455875a0b1907c3c0c4374620b5ef84302f57754d159b39289f220ce5,57946398475715334289746281793115051286409777313093265101156385996363586288750
sol-5min-up-or-down-2026-02-24-17:30,1771972460971,2026-02-24 22:34:20,2026-02-24 17:34:20,ask,0.99,1016.67,10.419999999999959,ASK,0.82,0.93,false,Down,-1,false,,,false,,sol-updown-5m-1771972200,0x093002b455875a0b1907c3c0c4374620b5ef84302f57754d159b39289f220ce5,57946398475715334289746281793115051286409777313093265101156385996363586288750
eth-5min-up-or-down-2026-02-24-17:30,1771972470437,2026-02-24 22:34:30,2026-02-24 17:34:30,ask,0.99,992.21,9.990000000000009,ASK,0.88,0.93,false,Down,-1,false,,,false,,eth-updown-5m-1771972200,0x80dffac6ae6527779a98fe2dfa3b4357620b44c2c037f96c34b31c8ff491faa0,43504813592491381910684639061407731796900724084438308707046610771583901885939
